O_LON,O_LAT
116.360825,39.966194
116.50013,39.95813
116.294712,39.922973
116.2631,39.951763
116.39272,39.88478
116.409466,40.03955
116.47896,40.05766
116.2539,39.91189
116.592937,39.911313
116.36987,39.94972
116.27048,39.93118
116.259392,39.899017
116.32438,39.78111
116.348282,39.868267
116.219,39.89771
116.42429,39.86609
116.31429,39.83669
116.240707,39.855507
116.3208,39.831516
116.390135,39.931625
116.351616,39.87955
116.41105,39.993
116.462412,39.946952
116.224442,39.902611
116.4626,39.94634
116.478133,39.975233
116.332214,39.956513
116.180069,39.933136
116.34222,39.88613
116.28208,40.2066
116.310967,39.950523
116.342369,39.999558
116.363293,39.86867
116.3683,39.99475
116.43357,39.95808
116.551183,39.923016
116.423183,40.039666
116.433428,39.957852
116.41956,40.03605
116.41116,39.99716
116.46172,39.99331
116.44426,39.94055
116.42731,39.77942
116.419566,39.9434
116.37878,39.98094
116.3328,39.969237
116.441338,39.905972
116.30446,39.89113
116.40005,39.92093
116.32789,39.92596
116.43965,39.950883
116.35717,39.90799
116.43992,39.91655
116.4179,39.98409
116.35067,39.91724
116.430366,39.9682
116.41446,39.99263
116.234147,40.215372
116.48285,39.987183
116.29225,40.152166
116.39168,39.79082
116.380272,39.749622
116.351761,39.939243
116.5191,39.86874
116.38928,39.94988
116.410167,39.914332
116.34238,39.97507
116.547628,39.917888
116.42087,39.90801
116.45102,39.987677
116.49141,39.91457
116.42181,39.90348
116.28208,40.2066
116.118233,39.956421
116.6017,39.91172
116.57277,40.28406
116.461366,40.014533
116.46429,39.97141
116.43352,39.91419
116.510825,39.794853
116.223755,39.873821
116.45144,39.9946
116.345803,39.940432
116.52451,39.87256
116.330407,39.874663
116.6197,40.141966
116.3866,39.8559
116.29651,39.9329
116.461685,39.882628
116.570278,39.808612
116.455316,39.946966
116.44222,39.95394
116.33221,39.96657
116.37597,39.87755
116.39787,39.86421
116.35855,39.9666
116.33544,39.89638
116.320555,39.878173
116.37379,39.94643
116.34685,39.89585
116.25757,39.90616
116.42994,39.9822
116.366416,39.939566
116.3228,39.866666
116.4022,39.96561
116.3444,39.8445
116.423515,39.987965
116.361313,39.884705
116.329178,39.956207
116.320416,39.8393
116.517616,39.9227
116.41204,39.95965
116.31294,40.05525
116.398087,39.855612
116.26638,39.89548
116.23329,40.22802
116.199509,39.933487
116.36994,39.99598
116.3882,39.96615
116.46125,39.890216
116.39753,39.99324
116.34828,39.97195
116.39743,39.891022
116.35465,40.01303
116.456818,39.951256
116.42668,39.80282
116.48415,39.92416
116.2885,39.888266
116.342417,40.028147
116.30572,39.97457
116.306766,39.931166
116.328192,39.905917
116.467442,39.994063
116.268471,39.88628
116.300637,39.829648
116.26844,39.93134
116.48362,39.98434
116.307092,39.822093
116.47425,39.9858
116.51182,39.92009
116.207183,40.036766
116.4099,39.91414
116.246117,39.858791
116.45469,39.95146
116.375483,39.831737
116.41168,39.91285
116.480393,39.921581
116.69605,39.85228
116.351538,39.900077
116.366466,39.9381
116.468704,39.912293
116.48547,39.964
116.497037,39.975672
116.302548,39.960747
116.49916,39.859408
116.32382,39.91486
116.562266,39.914766
116.444267,39.974623
116.451483,39.995566
116.511098,39.947663
116.411614,39.91547
116.258637,39.907536
116.32832,39.96529
116.205716,39.898233
116.304451,39.914455
116.281473,39.888388
116.456566,40.00245
116.16325,39.931616
116.32724,39.97523
116.37595,39.9213
116.269165,39.931412
116.451716,39.968366
116.585047,39.740482
116.36161,39.9151
116.31599,40.07868
116.25935,39.85898
116.504616,39.9071
116.203239,39.827423
116.253891,39.920563
116.4334,39.965933
116.577322,39.9273
116.28702,39.90664
116.418593,39.971143
116.578163,39.952542
116.22596,39.889431
116.34434,39.87408
116.29123,39.82478
116.40014,39.84447
116.429962,39.987548
116.31137,39.88142
116.35924,39.98621
116.56631,39.85234
116.328117,39.984417
116.26161,39.8814
116.30188,39.911667
116.35305,39.93923
116.35943,39.92409
116.37281,39.90278
116.3423,39.966145
116.291428,39.964783
116.29353,39.95938
116.337716,39.848416
116.291316,39.91675
116.460865,39.928972
116.449799,39.874867
116.310272,39.886528
116.318,39.94885
116.41182,39.9046
116.31205,39.97265
116.4683,39.93985
116.347116,39.90595
116.41717,39.96072
116.48104,39.96191
116.18545,39.921466
116.29495,39.94405
116.4073,39.86781
116.418892,39.96209
116.33802,39.90706
116.40144,40.002433
116.26918,39.88818
116.42143,40.03592
116.25851,39.86675
116.338042,39.821303
116.428292,39.879755
116.16317,39.814117
116.41875,39.844492
116.11685,39.95675
116.406728,39.840878
116.30355,39.92682
116.346787,39.895844
116.42529,39.88374
116.4417,39.993183
116.46374,39.99112
116.343445,39.944878
116.41244,39.968078
116.51098,39.91162
116.40952,39.99155
116.424316,39.8647
116.405716,39.9938
116.42899,39.9234
116.44347,39.91638
116.224297,39.875675
116.307316,39.8864
116.40007,40.0011
116.36075,39.966666
116.398133,39.863866
116.3059,39.94985
116.334093,39.888943
116.42209,39.84428
116.337204,39.904991
116.426123,39.952663
116.43369,39.9508
116.462633,39.945352
116.30311,39.94073
116.455768,39.917413
116.390305,39.932144
116.495903,39.932213
116.384558,39.947752
116.441883,39.94785
116.38861,39.95866
116.68764,40.1074
116.309502,39.963482
116.503282,39.854332
116.37461,39.86344
116.321058,40.048395
116.42213,39.94905
116.51178,39.91959
116.284092,39.815328
116.68205,40.13087
116.44722,39.90434
116.35017,39.91133
116.453338,39.99582
116.399977,39.92327
116.318942,39.977032
116.271645,39.931149
116.4268,39.94917
116.3812,39.984483
116.36674,39.93349
116.49187,39.95263
116.294144,39.89571
116.36512,39.95179
116.42134,39.89769
116.39663,39.80475
116.497,39.975
116.4298,39.939866
116.49387,39.97072
116.41986,39.92753
116.338768,39.793854
116.347433,39.880433
116.347273,39.87139
116.31612,39.96597
116.326538,39.992859
116.52255,39.92368
116.4715,39.91443
116.29958,39.93962
116.424338,39.967928
116.34656,39.96595
116.57367,39.86456
116.24182,39.8666
116.301166,39.9647
116.34201,39.7953
116.303177,39.956277
116.46366,40.00747
116.584,40.056583
116.328651,40.029797
116.3486,39.9558
116.63073,40.16419
116.48485,39.88168
116.46828,39.90174
116.431816,39.99235
116.49996,39.97047
116.2379,39.920357
116.52195,39.922566
116.34668,39.89659
116.3544,39.90131
116.480687,39.988523
116.5081,39.993427
116.530053,39.915512
116.280416,39.839166
116.4791,39.866466
116.40604,39.86397
116.286435,39.780452
116.333266,39.99925
116.48505,39.993216
116.23827,39.82834
116.48304,40.0047
116.38868,39.95793
116.405212,39.960598
116.46189,39.99459
116.282448,39.927597
116.34112,39.90396
116.373652,39.933083
116.35689,39.85334
116.41596,39.85528
116.45607,40.01197
116.246315,39.928255
116.38066,39.95225
116.2799,39.8746
116.26486,40.16584
116.328533,39.96098
116.36795,39.880666
116.45497,39.89363
116.199646,39.932495
116.472023,39.917782
116.278366,39.8162
116.343238,39.946143
116.40227,39.96726
116.308513,39.97462
116.20898,39.84343
116.433647,39.934492
116.683877,39.914875
116.50047,40.0056
116.358597,39.931923
116.39019,39.92886
116.42767,39.96799
116.462405,39.947205
116.4638,39.89755
116.33811,39.97497
116.41731,39.98728
116.5088,40.03296
116.45481,39.88349
116.46364,39.9068
116.434013,39.886728
116.61776,39.71528
116.69614,39.86689
116.4972,39.8594
116.31907,39.97474
116.347516,39.8789
116.4612,39.87485
116.4075,39.98823
116.317833,39.898941
116.715705,39.9551
116.575117,39.9133
116.694097,39.998608
116.47226,39.93152
116.29902,39.879447
116.39833,39.95577
116.44359,39.959153
116.36168,39.93928
116.262436,39.768292
116.45185,39.968266
116.388083,39.980966
116.3039,39.91106
116.249588,39.888275
116.34765,39.876916
116.436385,39.857317
116.41115,40.043966
116.32608,40.009594
116.432366,39.8588
116.221,40.20625
116.4189,39.959216
116.37373,39.98011
116.46944,39.91919
116.4723,40.002216
116.317137,39.955767
116.349541,39.956703
116.385578,39.961793
116.30907,40.0016
116.29185,39.91646
116.417816,39.9932
116.372916,39.970916
116.432167,39.967263
116.40595,39.86835
116.339539,39.975212
116.387983,39.855466
116.36933,39.86323
116.32835,39.923266
116.364483,39.836333
116.684441,39.939526
116.63632,40.03733
116.44249,39.92186
116.402,39.94479
116.403618,39.78183
116.384766,39.879
116.39518,40.00123
116.39225,39.95013
116.27856,39.923135
116.39234,39.79268
116.504288,39.952995
116.41325,39.899466
116.46882,39.89932
116.429267,39.911635
116.45585,39.92882
116.333666,40.002783
116.402533,39.939466
116.20363,39.99247
116.464183,39.976566
116.38192,39.96201
116.41774,39.98911
116.46531,39.90726
116.42018,39.91756
116.42697,39.93253
116.444366,39.969366
116.347153,39.916004
116.387833,39.871033
116.4555,39.891716
116.41436,39.87197
116.362293,39.761832
116.492462,39.909953
116.40161,39.96016
116.58417,39.92623
116.44957,39.946209
116.527,39.917933
116.464134,39.907147
116.3113,39.881766
116.33648,39.76179
116.246964,39.924171
116.36692,39.7943
116.37766,39.84748
116.36349,39.97756
116.270483,39.906233
116.55111,40.10625
116.304765,39.877595
116.395416,39.967598
116.276466,39.96525
116.2602,39.89902
116.381918,39.966103
116.346657,39.911842
116.308136,39.974564
116.32928,39.9752
116.402443,39.939463
116.37167,40.00056
116.421633,39.903482
116.247055,39.885971
116.479767,39.959068
116.38745,39.95027
116.303726,39.937466
116.41554,39.968027
116.50766,39.92473
116.37063,39.92275
116.58009,39.92186
116.43845,39.94528
116.431266,39.953183
116.339539,40.006374
116.421837,40.036068
116.44616,39.92184
116.35388,39.85255
116.6395,39.88729
116.417035,39.802132
116.36455,39.86855
116.39898,39.82121
116.42055,39.9039
116.18431,39.941607
116.3212,39.9115
116.286702,39.832798
116.166366,39.841916
116.47678,39.98303
116.40623,39.899568
116.42817,39.95826
116.29752,39.83968
116.35866,39.99592
116.45485,39.888616
116.41063,39.99083
116.43857,39.85771
116.25299,39.902621
116.3573,39.98043
116.38896,39.88388
116.35731,39.88226
116.4959,39.91745
116.50605,39.99119
116.49199,39.96869
116.298883,39.983613
116.16602,39.9227
116.43466,40.01831
116.74535,39.969213
116.319557,39.89563
116.354808,39.887927
116.29009,39.840938
116.27414,40.02217
116.36985,39.95656
116.31758,39.99831
116.31442,39.89606
116.58261,40.07928
116.24695,39.9124
116.351013,39.917858
116.396966,39.93215
116.36481,39.83745
116.6809,39.922383
116.313316,39.931016
116.40153,39.96114
116.44661,39.93974
116.39576,39.86326
116.35113,39.95075
116.415863,40.041214
116.374183,39.969066
116.283982,39.824738
116.44419,39.87012
116.261266,39.849383
116.41189,39.80105
116.24673,39.92079
116.47657,40.04777
116.262125,40.124158
116.312716,39.926833
116.413383,39.967683
116.37543,39.9749
116.5623,39.91475
116.21802,40.11988
116.70805,40.00205
116.36751,39.87446
116.40375,39.85609
116.40464,40.15107
116.55303,39.86154
116.2587,39.8813
116.43544,39.99333
116.335915,39.9268
116.285066,39.830733
116.388315,39.969435
116.37367,39.98908
116.45459,40.007065
116.28631,39.94091
116.200433,39.860266
116.341057,39.712128
116.40754,39.85548
116.4452,39.96572
116.469508,40.007412
116.426733,39.920666
116.49693,39.97028
116.34663,39.98551
116.4293,39.90448
116.63553,40.33203
116.299063,39.969603
116.225784,39.902767
116.319108,39.972662
116.48999,39.97068
116.269646,39.968544
116.48307,39.97163
116.418813,40.00272
116.381735,39.975363
116.428316,40.089033
116.250366,39.888393
116.43242,39.98227
116.34641,39.91704
116.58386,40.07832
116.2717,39.916216
116.319003,39.984605
116.47903,39.9897
116.31383,39.89498
116.34466,39.86719
116.294891,40.079022
116.35319,39.94316
116.08747,39.93899
116.51259,40.00026
116.430416,39.961866
116.3036,39.952266
116.48128,39.98969
116.495727,39.899737
116.383566,39.996533
116.39631,39.812088
116.485025,39.899472
116.38882,39.85554
116.34516,39.94189
116.163734,39.932987
116.43017,39.9385
116.3069,39.813934
116.43802,39.94556
116.50591,39.91507
116.54122,39.96559
116.30354,39.88337
116.378483,39.950216
116.19993,39.89501
116.44455,39.94849
116.529615,39.868585
116.38197,39.87786
116.42137,39.90348
116.4238,39.935116
116.41498,39.95583
116.77004,39.83539
116.571173,39.926757
116.28522,39.94096
116.353951,39.93919
116.41596,39.86431
116.35836,39.86139
116.12133,39.938049
116.37967,39.97561
116.420282,39.939613
116.34323,39.72271
116.40284,40.15414
116.42694,39.88381
116.32644,39.73759
116.362902,39.992415
116.328172,39.921672
116.46912,39.98511
116.373128,39.960177
116.36895,39.8773
116.383467,39.952312
116.31269,39.9715
116.40699,39.963557
116.40499,39.916845
116.3156,39.88817
116.49832,39.960188
116.333543,39.825322
116.436466,39.972766
116.37803,39.8988
116.191177,39.923149
116.258583,39.878586
116.347267,39.926617
116.404213,39.96769
116.44368,39.95498
116.25475,39.91162
116.4013,39.962883
116.433692,39.934537
116.456593,39.99512
116.51202,39.92201
116.252853,39.905907
116.41243,39.99352
116.467216,39.90795
116.41507,39.78572
116.418783,39.96115
116.358216,39.670033
116.324216,39.875783
116.277359,39.854843
116.233254,39.972485
116.3382,39.98968
116.44402,39.9681
116.404762,39.967838
116.332566,39.793
116.33133,39.92676
116.431488,39.961266
116.29594,39.96659
116.31597,39.96597
116.42899,40.02487
116.310145,39.843307
116.454115,39.897685
116.58865,40.03794
116.305725,39.930897
116.381033,39.855866
116.39687,39.8507
116.46066,39.96769
116.62945,39.87309
116.45676,39.98995
117.16801,40.14413
116.444228,39.923325
116.192513,39.915546
116.51344,39.92224
116.381985,39.85948
116.366605,39.933797
116.32455,39.94729
116.28528,39.84056
116.485947,39.799198
116.414147,39.975752
116.30409,39.90744
116.47567,39.82344
116.513415,39.922232
116.364883,39.966831
116.35277,39.87657
116.315045,39.873285
116.4297,39.977016
116.55143,39.96442
116.138153,39.873143
116.229866,39.895716
116.38059,39.854475
116.532387,39.908642
116.37333,39.95678
116.26287,39.865785
116.31656,40.02859
116.52475,39.99557
116.39357,39.85667
116.369547,39.858808
116.255524,39.848301
116.46124,39.97841
116.224434,39.890999
116.35603,39.8531
116.491816,39.959666
116.43263,39.86484
116.33623,39.86654
116.512489,39.92202
116.190826,39.923096
116.413223,39.844555
116.472397,39.99543
116.48461,39.9957
116.409716,40.00525
116.46085,39.92738
116.410835,39.985945
116.467964,39.899349
116.48397,39.94929
116.37553,39.97569
116.3497,39.86663
116.432507,39.90485
116.285751,39.84034
116.358962,39.939222
116.433416,39.958733
116.441616,39.91215
116.417473,39.854199
116.500038,39.914852
116.40319,40.05358
116.489601,40.008862
116.179667,40.059667
116.35872,39.93097
116.312241,39.93108
116.64353,39.90022
116.330973,39.956968
116.50542,39.76333
116.41903,39.951
116.43021,39.90687
116.66059,40.10773
116.38713,39.97544
116.42691,39.9413
116.342007,39.974975
116.461167,39.897732
116.41121,40.02527
116.51692,39.91126
116.35334,39.85189
116.287941,39.831318
116.36958,39.89405
116.489685,39.970642
116.39465,40.003716
116.327155,39.984837
116.456783,39.927366
116.427963,39.945545
116.396417,39.9321
116.48886,39.95415
116.53759,39.9647
116.3633,39.944
116.371101,39.859135
116.39525,39.86385
116.280914,39.867024
116.34748,39.88196
116.348085,39.985282
116.43906,39.89581
116.46627,39.80722
116.503966,40.0059
116.492752,39.771336
116.34973,39.94071
116.67706,39.88534
116.445412,39.96086
116.315,39.87617
116.464318,39.928973
116.3204,40.051866
116.489983,39.917383
116.40555,39.90143
116.357466,39.98045
116.366148,39.997385
116.41153,39.91581
116.415783,39.842216
116.35313,39.9511
116.45629,39.98837
116.2773,39.91594
116.374088,39.993458
116.461633,39.876266
116.37225,39.788766
116.338067,39.985542
116.314735,39.890114
116.410217,39.986954
116.46693,40.00013
116.39785,39.950165
116.223872,39.895585
116.47418,39.89029
116.485302,39.757345
116.33376,39.93119
116.3638,40
116.39702,39.90827
116.4251,39.98214
116.313677,39.895147
116.331798,39.97494
116.297775,39.922882
116.60975,39.92415
116.36757,39.90237
116.40327,40.00115
116.387467,39.949035
116.42475,40.065116
116.45457,39.88298
116.351585,39.912506
116.353134,39.950966
116.504316,39.78765
116.443955,39.914295
116.382835,39.867905
116.35066,39.91212
116.388023,39.961796
116.611355,40.049363
116.417748,39.993458
116.34736,39.91251
116.410483,39.993873
116.34885,39.940616
116.41793,39.99134
116.471916,39.922226
116.364295,39.960767
116.474166,39.970283
116.22177,39.891
116.31186,39.87539
116.303963,39.948765
116.462083,40.000383
116.31214,39.93797
116.342216,39.966066
116.401216,40.00405
116.290558,39.945545
116.43527,39.96509
116.40465,39.97405
116.425166,39.862616
116.496092,39.934882
116.35907,40.1119
116.333702,39.88401
116.202362,39.814751
116.288703,39.995457
116.40465,39.9937
116.41257,39.95793
116.55859,40.03146
116.337555,39.933464
116.51111,39.94425
116.367566,39.914216
116.460183,39.980183
116.50451,40.02974
116.501116,39.9303
116.26247,39.84615
116.2937,39.967183
116.369347,40.003895
116.47602,39.98712
116.28232,39.94779
116.40534,39.91424
116.335738,39.94686
116.238617,39.832345
116.371166,39.986416
116.373283,39.9424
116.424948,39.93971
116.45625,39.88209
116.280869,39.83709
116.365112,39.886829
116.375673,39.838788
116.34976,39.87657
116.658903,39.873962
116.34791,39.95672
116.4168,39.86091
116.35514,39.95549
116.280165,39.864463
116.444824,39.965382
116.31501,39.88747
116.2603,39.8556
116.401827,39.948427
116.369916,39.882
116.41241,39.89849
116.40888,39.85548
116.45657,39.99351
116.418515,39.802238
116.34386,39.88369
116.354016,39.897866
116.30781,40.04178
116.328968,39.926823
116.34574,39.94084
116.2789,39.94499
116.31965,39.93825
116.363846,39.966869
116.262653,40.121598
116.32874,39.96052
116.46265,39.94541
116.323067,39.909672
116.28904,39.877159
116.40166,39.964235
116.306221,39.940613
116.26545,39.7748
116.41219,39.90087
116.45988,40.02206
116.41439,39.95268
116.5402,39.756873
116.51235,39.976666
116.26944,39.91635
116.20713,39.843227
116.35346,39.91582
116.49543,39.910967
116.344101,39.887016
116.628983,39.872333
116.528666,39.9156
116.358147,39.867233
116.37107,39.96694
116.33413,39.90632
116.406493,40.066735
116.47125,39.863333
116.445216,39.904516
116.2913,39.87795
116.4278,39.943483
116.355216,39.955983
116.29956,39.93982
116.357346,39.935329
116.3578,39.98045
116.451633,39.906116
116.317066,39.955933
116.55009,40.10915
116.4612,39.93251
116.357,39.90375
116.419195,39.944012
116.28235,40.02855
116.460885,39.92485
116.411,39.93095
116.35,39.93052
116.41567,39.86544
116.41912,39.94809
116.39403,39.84642
116.350288,39.956683
116.612343,40.116573
116.3136,39.89512
116.41605,39.982066
116.38569,39.9071
116.3969,39.93543
116.41106,40.060338
116.495352,39.997227
116.318973,39.943113
116.258255,39.898979
116.36731,39.87711
116.51236,39.94758
116.423698,39.807236
116.4251,39.992166
116.261502,40.019263
116.32728,39.97508
116.35565,39.894983
116.45664,39.99032
116.40843,39.9081
116.63292,39.900703
116.192008,39.926407
116.46165,39.87675
116.432915,39.86849
116.48349,39.98039
116.424835,39.977604
116.38414,39.87822
116.43132,39.89622
116.43727,39.90581
116.4178,39.92304
116.45407,39.95282
116.40616,39.98176
116.41637,39.98209
116.423645,40.039406
116.48369,39.92747
116.21895,39.8978
116.40665,39.86387
116.50213,39.97776
116.210426,40.121513
116.346535,40.028977
116.339832,39.957167
116.63555,39.89408
116.304683,40.052316
116.46886,39.92997
116.340485,39.867279
116.271208,39.915547
116.683692,39.883723
116.37556,39.91101
116.28827,39.94098
116.48298,39.9109
116.323662,39.909714
116.424052,39.888315
116.35866,39.99775
116.29063,39.88832
116.295683,39.9228
116.37532,39.97468
116.482985,39.930148
116.291013,39.649343
116.34065,39.85526
116.4077,40.041166
116.268303,39.90826
116.313026,39.988369
116.339388,40.058867
116.373627,39.982201
116.350483,39.917633
116.352753,39.883718
116.30445,39.92054
116.35724,39.98044
116.526516,39.94045
116.40688,39.91718
116.246965,39.912305
116.329651,39.975189
116.33025,39.8804
116.486916,39.790883
116.642938,40.014778
116.411998,39.961247
116.45534,40.007173
116.40527,39.93937
116.2659,39.864033
116.42905,39.92567
116.41951,39.96807
116.28855,39.877183
116.45493,39.89423
116.352757,39.883302
116.48733,40.0577
116.466087,39.982266
116.41882,40.00026
116.29668,39.8882
116.46318,39.87071
116.43386,39.88303
116.394505,40.008315
116.308583,39.864933
116.37488,39.97647
116.402366,39.96065
116.51119,39.933847
116.44473,39.96493
116.36674,39.94005
116.305142,39.883405
116.274513,39.896061
116.38332,39.89854
116.370522,39.913245
116.41865,39.958016
116.360885,39.74486
116.425345,39.903637
116.26859,39.90614
116.346685,39.896952
116.41356,39.95796
116.390244,39.929142
116.18825,39.90585
116.347766,39.97995
116.46157,39.86673
116.43818,39.883313
116.47248,39.99916
116.31439,39.89107
116.29141,39.87846
116.42612,39.85605
116.43112,39.78179
116.30322,39.866027
116.424545,39.862873
116.420174,39.869305
116.35879,39.99274
116.40383,39.98687
116.328507,39.926855
116.368422,39.882168
116.431526,39.939838
116.320397,39.887277
116.309654,39.88559
116.35772,39.87813
116.291833,39.924018
116.33773,39.927177
116.42089,39.90341
116.42303,39.88973
116.294592,39.976307
116.29675,39.93335
116.55076,40.02234
116.372124,39.95208
116.50062,40.00574
116.43775,39.94696
116.248216,39.888266
116.444316,39.939831
116.17353,39.92489
116.38381,39.88417
116.49551,39.99737
116.31529,39.96548
116.41261,39.90685
116.30832,39.86693
116.50115,39.91485
116.46125,39.97791
116.39596,39.9623
116.30357,39.94558
116.34689,39.91244
116.5539,39.904116
116.34199,39.97508
116.432167,39.960819
116.43345,39.97146
116.34338,39.93963
116.278012,39.845898
116.410683,39.932106
116.67332,40.00889
116.363642,39.898412
116.44306,39.96796
116.28817,39.86446
116.552343,39.96433
116.42482,39.978453
116.308588,39.910027
116.428017,39.933978
116.34639,39.939163
116.44329,39.95979
116.299393,39.984525
116.402125,40.004152
116.27409,39.96089
116.469902,39.838841
116.3777,39.903
116.4969,39.97192
116.31421,39.85065
116.37349,39.952107
116.25437,39.91643
116.436545,39.935147
116.35542,39.95105
116.335,39.98551
116.29746,39.93451
116.483342,39.907323
116.3246,39.77451
116.46706,40.00708
116.32982,39.95141
116.633217,39.872395
116.34043,39.95542
116.420547,39.904018
116.381078,39.863622
116.4273,39.77704
116.17724,39.932817
116.376057,39.966285
116.41118,39.92459
116.33334,39.740023
116.2692,39.93131
116.31962,39.89093
116.3681,39.90515
116.406148,39.84084
116.45421,39.90695
116.40777,39.860373
116.40049,39.96758
116.24482,40.20271
116.4271,39.9404
116.483866,39.913633
116.368155,39.863298
116.643913,39.886181
116.45449,39.99959
116.36308,39.99254
116.453327,39.9475
116.45096,39.98953
116.389366,39.932
116.40764,39.86157
116.5206,39.822066
116.45494,39.91209
116.37557,39.94609
116.344265,39.888793
116.307785,39.910069
116.373366,39.93485
116.364118,39.927723
116.40567,39.98181
116.31617,39.991459
116.38128,39.97141
116.463387,39.91894
116.401825,39.993599
116.351547,39.851658
116.44234,39.963103
116.34685,39.89397
116.368966,39.683716
116.340273,39.951818
116.4094,39.89985
116.360718,39.820969
116.343362,39.92525
116.54476,39.94959
116.3959,39.86305
116.49358,39.9632
116.493507,39.925053
116.43011,39.98756
116.471283,39.870666
116.465615,39.94958
116.36504,39.99886
116.34888,39.97525
116.37175,39.85884
116.496916,39.97085
116.3491,39.93681
116.333166,39.9127
116.35948,39.97233
116.373073,39.864642
116.39408,39.85335
116.364769,39.96695
116.42662,40.03822
116.257713,39.970567
116.55877,39.85181
116.20201,39.81433
116.34711,39.88745
116.43145,39.953483
116.331185,39.989952
116.323116,40.044266
116.38037,39.83786
116.36698,39.8165
116.24265,39.919622
116.23983,39.859757
116.435196,39.953602
116.46148,40.0015
116.31033,39.85041
116.384966,39.917116
116.31025,39.991016
116.45298,39.921825
116.41851,39.970772
116.46519,39.89578
116.38084,39.83254
116.44965,40.08407
116.46012,39.9489
116.4169,39.89598
116.31359,39.89513
116.322289,39.846695
116.40424,39.9475
116.36475,39.966283
116.230965,39.902683
116.103752,39.934288
116.455708,40.019213
116.43417,39.948517
116.461398,40.001105
116.358742,39.849812
116.229416,39.902716
116.3708,39.96656
116.4419,39.965866
116.32029,39.88424
116.381107,39.947605
116.34703,39.88862
116.28862,39.86514
116.548366,39.739866
116.342438,39.78643
116.5478,39.92066
116.565343,39.844933
116.225072,40.206343
116.70168,39.91745
116.36262,39.85489
116.319367,39.922146
116.36411,39.96292
116.42202,39.932266
116.34267,40.00136
116.656972,39.961858
116.42483,39.97939
116.433333,39.98305
116.47243,39.9218
116.38041,39.96159
116.37311,39.95958
116.31292,39.89601
116.172455,39.891533
116.34156,39.912682
116.698107,39.866138
116.430785,39.896135
116.49945,40.04085
116.44996,40.01947
116.481987,39.978699
116.397633,39.967566
116.445297,39.951996
116.2617,39.846866
116.2455,39.870916
116.355738,39.898238
116.303299,39.862091
116.246966,39.911066
116.273066,39.872733
116.48372,39.97058
116.477075,40.007463
116.358822,39.833842
116.43462,39.92138
116.27013,39.93099
116.27001,39.92054
116.53027,40.021373
116.438367,39.806965
116.26829,39.88787
116.35827,39.86247
116.42957,39.97677
116.461817,39.869928
116.5529,40.08753
116.41278,39.89408
116.36803,39.90136
116.322966,39.904416
116.67679,39.88034
116.27451,40.02172
116.3805,39.86375
116.37483,39.97576
116.356743,39.894913
116.4674,39.988966
116.285175,39.781998
116.511505,39.85495
116.39654,39.80625
116.430366,39.8989
116.358816,40.031766
116.317082,39.97454
116.4001,39.91885
116.3129,39.89557
116.40144,39.97457
116.41844,39.97366
116.23051,40.06465
116.329132,39.769795
116.3928,39.8702
116.40258,39.95574
116.43394,39.949197
116.316583,39.883116
116.64495,39.86268
116.401016,40.004139
116.432895,39.896207
116.367566,39.97015
116.333252,39.743492
116.57164,39.92379
116.351833,40.08135
116.36232,39.93647
116.41122,39.90481
116.303703,39.918037
116.441312,39.971263
116.219483,39.848666
116.633736,39.873123
116.46703,40.00582
116.58283,40.06029
116.424622,39.986336
116.47314,39.98854
116.618597,39.925223
116.323,39.897733
116.54541,39.90839
116.26875,39.95625
116.29745,40.080016
116.2308,40.06431
116.39004,39.88499
116.394177,39.844242
116.432266,39.92145
116.464531,39.990936
116.40915,39.83343
116.267916,39.964816
116.369216,39.99575
116.67175,39.9359
116.44475,39.9603
116.15751,39.76593
116.436566,39.95795
116.397606,40.043587
116.473038,39.921497
116.34592,39.97507
116.402553,39.932718
116.437795,39.98139
116.4203,39.8655
116.32197,39.9986
116.192818,39.906216
116.304611,39.888248
116.301115,39.829492
116.39848,39.87149
116.4491,39.9936
116.34475,39.870533
116.304237,39.918415
116.5145,39.892063
116.296073,39.965723
116.635727,40.287491
116.286903,39.888302
116.49835,40.000366
116.18092,39.93308
116.44882,39.96597
116.49248,39.95826
116.451823,39.960503
116.41341,39.87193
116.454927,39.889593
116.411697,40.02491
116.377533,39.858265
116.405998,39.892204
116.38842,39.96476
116.2946,39.9788
116.361623,39.898147
116.731523,39.920542
116.43149,40.0489
116.620566,40.030966
116.46753,39.93249
116.33262,39.96961
116.46947,39.93221
116.55833,40.05414
116.407916,39.9875
116.247023,39.906652
116.410614,39.89777
116.47174,39.914687
116.32684,39.97995
116.296373,39.856848
116.40316,39.85545
116.4664,39.89596
116.35038,39.93871
116.210013,39.908008
116.376288,39.948918
116.377816,39.9616
116.45658,39.86995
116.444183,39.891766
116.41836,39.97545
116.32297,39.89907
116.65576,39.62661
116.310677,39.897278
116.36377,39.970883
116.422653,39.935093
116.2891,39.877283
116.45174,40.00571
116.41247,39.9555
116.343716,40.049583
116.35954,39.9676
116.313207,39.970417
116.34691,39.88831
116.310562,39.926479
116.42976,39.90352
116.33654,39.89042
116.30389,39.89099
116.29603,39.89946
116.267357,40.029995
116.294916,39.977633
116.42955,39.958366
116.536652,40.032993
116.37589,39.96151
116.4056,40.02547
116.258591,39.905533
116.36459,39.87939
116.200165,39.932461
116.55082,40.19536
116.45396,39.98415
116.22258,39.90556
